TOMATO BASIL SOUP,"Water, Tomato, Tomato Paste, Sauteed vegetable base(SAUTEED VEGETABLES (CARROTS, ONIONS AND CELERY), SALT, SUGAR, MALTODEXTRIN (FROM CORN), CORN OIL, AUTOLYZED YEAST EXTRACT, NATURAL FLAVORING, POTATO STARCH AND AGAR), Carrot, Celery, Yellow Onion, Vegetable Oil, Sugar, Basil, Salt, Hot Sauce(Distilled vinegar, red pepper, salt.), Black Pepper, Bay Leaves", , , , , , , , , 
TOMATO BRUSCHETTA TOPPING,"Tomato, Red Onion, Vegetable Oil, Basil, Salt, Black Pepper, Garlic", , , , , , , , , 
TOMATO LENTIL SOUP,"Water, Brown Lentil, Tomato, Carrot, Celery, Yellow Onion, Toasted Garam Masala(Cumin, Coriander Seed, Cloves, Cardamom, Cinnamon Stick, Black Pepper, Ancho Chili Pepper, Bay Leaves, Mace), Tomato Paste, Vegetable Oil, Lime Juice, Garlic, Cilantro, Salt, Black Pepper, Thyme, Bay Leaves", , , , , , , , , 
TOMATO RICE SOUP,"Sweet Tomato Soup(Water, Tomato, Sweet Potato, Yellow Onion, Tomato Paste, Vegetable Base(Sauteed Vegetable Puree Mix (Carrots, Onions Celery), Maltodextrin, Corn Oil, Hydrolyzed Soy, Corn and Wheat Proteins, Lima Beans, Cornstarch, Sorbitol, Autolyzed Yeast Extract, Tomato Powder, Onion Powder, 2% or less of water, Disodium Inosinate/Disodium Guanylate, Garlic Powder, Extractives of Paprika, Natural Flavors, Salt, Carrot Juice Concentrate, Lactic Acid, Citric Acid.), Sugar, Vegetable Oil, Garlic, Black Pepper, Bay Leaves), White Rice(White Rice, Water)", , , , , , ,Soy,Wheat,Gluten
TOMATO SOUP,"Tomato, Water, Yellow Onion, Tomato Paste, Sugar, Vegetable Base(SAUTEED VEGETABLES (CARROTS, ONIONS AND CELERY), SALT, SUGAR, MALTODEXTRIN (FROM CORN), CORN OIL, AUTOLYZED YEAST EXTRACT, NATURAL FLAVORING, POTATO STARCH AND AGAR), Garlic, Vegetable Oil, Black Pepper, Bay Leaves", , , , , , , , , 
TOMATO SOUP,"Water, Tomato, Sweet Potato, Yellow Onion, Tomato Paste, Sauteed vegetable base(SAUTEED VEGETABLES (CARROTS, ONIONS AND CELERY), SALT, SUGAR, MALTODEXTRIN (FROM CORN), CORN OIL, AUTOLYZED YEAST EXTRACT, NATURAL FLAVORING, POTATO STARCH AND AGAR), Sugar, Vegetable Oil, Garlic, Black Pepper, Bay Leaves", , , , , , , , , 
TORTILLA CHIPS,"Corn Tortilla(Water, Ground Yellow Corn, White Corn Flour (White Corn, fumaric acid, cellulose gume, sodium propionate and sorbic acid (to preserve freshness)), cellulose gum, preservative (Sodium Propionate (Propionic acid, sodium hydroxide, methylparaben and propylparaben)), Salt", , , , , , , , , 
TORTILLA STRAWS,"Corn Tortilla(Water, Ground Yellow Corn, White Corn Flour (White Corn, fumaric acid, cellulose gume, sodium propionate and sorbic acid (to preserve freshness)), cellulose gum, preservative (Sodium Propionate (Propionic acid, sodium hydroxide, methylparaben and propylparaben))", , , , , , , , , 
TRADITIONAL BREAD PUDDING,"Milk, Texas Toast(Enriched Wheat Flour, Water, High Fructose Corn Syrup, Yeast, Contains 2% or less of the following: Salt, Soybean Oil, Wheat Gluten, Dough Conditioners (Monoglycerides, Sodium Stearoyl Lactyale, Ascorbic Acid, Calcium Peroxide, Azodicarbonamide), Yeast Nutrients (Monocalcium Phosphate, Calcium Sulfate, Ammonium Sulfate), Calcium Propionate and Potassium Sorbate (Preservatives).), Egg, Sugar, Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED), Vanilla Extract(Vanilla Bean Extractives in Water, Alcohol, Sugar), Nutmeg, Cinnamon", , , , ,Egg,Milk,Soy,Wheat,Gluten
TRADITIONAL HERB STUFFING,"Water, Croutons(Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Canola Oil, Whey, Salt, Yeast, 2% or less of High Fructose Corn Syrup, Calcium Propionate, Calcium Peroxide, Calcium Sulfate, Ascorbic Acid, Azodicarbonamide, Sodium Stearoyl Lactylate, Wheat Gluten, Spices, Sugar, Onion Powder, Parsley, Paprika, Turmeric, Extractives of Paprika, Spice Extractive, Citric Acid, TBHQ.), Celery, Yellow Onion, Vegetable Oil, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Sage, Black Pepper", , , , , ,Milk,Soy,Wheat,Gluten
TRES LECHE PARFAIT,"Vanilla Pudding(Skim milk, water, sugar, partially hydrogenated soybean oil, food starch-modified, salt, artificial flavor, sodium stearoyl lactylate (oil emulsifier) and sodium phosphate. Yellow 5 and 6 color added.), Tres Leche Sauce(Condensed Milk(Concentrated Whole Milk and Sugar), Evaporated Milk(Milk, dipotassium phosphate, carrageenan and Vitamin D3), Heavy Cream), Yellow Cake(Sugar, Enriched Flour Bleached, Palm Oil, Dextrose. Contains less than 2% of the following: Egg White, Leavening, Nonfat Milk, Modified Corn Starch, Propylene Glycol Mono and Diesters of Fatty Acids, Egg Yolk with Sodium Silicoaluminate, Salt, Maltodextrin, Dried Corn Syrup, Soy Lecithin, Mono and Diglycerides, Xanthan Gum, Artificial Flavor, Color Added), Water, Whipped Topping(Water, High Fructose Corn Syrup, Partially Hydrogenated Palm Kernel Oil, Contains Less than 2% of the following: *Sodium Caseinate (a milk dervative), Dextrose, Artificial Flavor, Polysorbate 60, Sorbitan Monostearate, Guar Gum, Xanthan Gum, Colored with Turmeric and Annatto Extracts.), Cinnamon", , , , ,Egg,Milk,Soy,Wheat,Gluten
TRES LECHE SAUCE,"Condensed Milk(Concentrated Whole Milk and Sugar), Evaporated Milk(Milk, dipotassium phosphate, carrageenan and Vitamin D3), Heavy Cream", , , , , ,Milk, , , 
TRI-COLOR ROTINI,"Water, Tri-Color Rotini(Semolina, Durum Flour, Spinach Powder, Tomato Powder, Niacin, Ferrous Sulfate (Iron), Thiamine Mononitrate, Riboflavin, Folic Acid)", , , , , , , ,Wheat,Gluten
TROPICAL GINGER VINAIGRETTE,"Pineapple, Vegetable Oil, Orange Juice, Rice Wine Vinegar, Lemon Juice, Sugar, Ginger, Garlic, Cilantro, Salt, Cayenne Pepper", , , , , , , , , 
TUNA MELT,"Creamy Tuna Salad(Tuna Fish(Tuna, Water, Vegetable Broth (Carrot, Celery and Soy), Salt.), Mayonnaise(Soybean Oil, Egg Yolk, Water, High Fructose Corn Syrup, Vinegar, Contains less than 2% of: salt, Spice, Calcium Disodium EDTA to protect flavor), Celery, Lemon Juice, Black Pepper), English Muffin(Enriched Bleached Flour, Water, Yeast, Contains less than 2% of each of the following: Wheat Gluten, Yellow Corn Flour, Yellow Corn Meal, Calcium Propionate, Salt, High Fructose COrn Syrup, Calcium Sulfate, Wheat Starch, Fumaric Acid, Citric Acid, Calcium Citrate, Artificial and Natural Flavors (vegetable Source), Contains one or more of the following vegetable oils: Soybean Oil, Coconut Oil, Palm Oil, Dough Conditions, May contain one or more fo the following: Ascorbic Acid, datem, Enzymes, Calcium Peroxide, Azodicarbonamide, Monocalcium Phosphate), American Cheese(Cultured pasteurized milk and skim milk, cream, milkfat, salt, sodium citrate, contains less than 2% of sodium phosphate, sorbic acid (preservative), actic acid, artificial color, enzymes, soy lecithin and soybean oil blend (antisticking agent). )",Fish, , , ,Egg,Milk,Soy,Wheat,Gluten
TUNA SALAD,"Creamy Tuna Salad(Tuna Fish, Mayonnaise(Soybean Oil, Egg Yolk, Water, High Fructose Corn Syrup, Vinegar, Contains less than 2% of: salt, Spice, Calcium Disodium EDTA to protect flavor), Celery, Lemon Juice, Black Pepper)",Fish, , , ,Egg, ,Soy, , 
TUNA SALAD SANDWICH,"Creamy Tuna Salad(Tuna Fish(Tuna, Water, Vegetable Broth (Carrot, Celery and Soy), Salt.), Mayonnaise(Soybean Oil, Egg Yolk, Water, High Fructose Corn Syrup, Vinegar, Contains less than 2% of: salt, Spice, Calcium Disodium EDTA to protect flavor), Celery, Lemon Juice, Black Pepper), Kaiser Roll(ENRICHED WHEAT FLOUR (WHEAT FLOUR, BARLEY MALT, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, YEAST, PARTIALLY HYROGENATED SOYBEAN OIL, CONTAINS 2% OR LESS OF THE FOLLOWING: SALT, DOUGH CONDITIONERS (MONO& DIGLYCERIDES, ETHOXYLATED MONO & DIGLYCERIDES, CALCIUM STEAROYL-2-LACTYLATE, AZODICARBONAMIDE, ENZYMES, POTASSIUM IODATE, SUGAR, DEXTROSE, ASCORBIC ACID, L-CYSTEINE), CALCIUM PROPINATE AND POTASSIUM SORBATE (PRESERVATIVES).), Cheddar Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto (Color)), Green Leaf Lettuce, Tomato",Fish, , , ,Egg,Milk,Soy,Wheat,Gluten
TUNA SUB,"Hoagie Roll(ENRICHED WHEAT FLOUR ( WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, YEAST, CONTAINS 2 % OR LESS OF THE FOLLOWING: SALT, HYDOGENATED COTTONSEED AND/OR SOYBEAN OIL, DOUGH CONDITIONERS (ASCORBIC ACID, ETHOXYLATED MONO& DIGLYCERIDES, MONO & DIGLYCERIDES, CALCIUM STEAROYL- 2 - LACTYLATE, ENZYMES POTASSIUM BROMATE, AZODICARBONAMIDE), RYE FLOUR, CORN FLOUR, SOY FLOUR, CALCIUM PROPINATE ( A PRESERVATIVE), ACETIC ACID, LACTIC ACID, CORNSTARCH, YEAST NUTRIENTS (CALCIUM SULFATE, MONOCALCIUM PHOSPHATE) VINEGAR), Creamy Tuna Salad(Tuna Fish(Tuna, Water, Vegetable Broth (Carrot, Celery and Soy), Salt.), Mayonnaise(Soybean Oil, Egg Yolk, Water, High Fructose Corn Syrup, Vinegar, Contains less than 2% of: salt, Spice, Calcium Disodium EDTA to protect flavor), Celery, Lemon Juice, Black Pepper), Tomato, Iceberg Lettuce, Red Onion, Red Wine Vinegar, Vegetable Oil",Fish, , , ,Egg, ,Soy,Wheat,Gluten
TURKEY BACON,"Turkey Bacon(Turkey (White Turkey, Mechanically Separated Turkey, Dark Turkey), Water, Sugar, Salt, contains 2% or less of Canola Oil, Sun Flower Oil, Natural Flavor, Sodium Erythorbate, Sodium Phosphate, Sodium Nitrite.)", , , , , , , , , 
TURKEY BOLOGNESE,"Marinara sauce(Tomato Puree (Water, Tomato Paste), Diced Tomatoes, Fresh Onions, Less than 2% of: Olive Oil, Salt, Brown Sugar, Potassium Chloride, Citric Acid, Natural Flavor, Calcium Chloride, Garlic Powder, Spices, Oregano.), Water, Ground turkey, Brown Sugar, Garlic Pepper(GARLIC, BLACK PEPPER, SALT, BROWN SUGAR, ONION, RED BELL PEPPERS, PARSLEY, AND GARLIC OIL), Italian Seasoning(Herbs), Garlic", , , , , , , , , 
TURKEY BREAST,"Turkey(Turkey breast, turkey broth, salt, dextrose, tapioca starch, carrageenan , sodium phosphate)", , , , , , , , , 
TURKEY BREAST,"Turkey(Turkey breast, turkey broth, salt, dextrose, tapioca starch, carrageenan , sodium phosphate)", , , , , , , , , 
TURKEY BURGER,"Turkey Patty(White Turkey, Turkey Skin, Less than 2% of Salt, Natural Flavoring, Pepper), Hamburger Bun(Enriched Wheat Flour, Water, High Fructose Corn Syrup, Yeast, Soybean Oil, Wheat Gluten, Contains 2% or less of the following: Salt, Dough Conditioners (Monoglycerides, DATEM, Ascorbic Acid, Calcium Peroxide, Azodicarbonamide), yeast Nutrients (Monocalcium Phospate, Calcium Sulfate, Ammonium Sulfate), Calcium Propionate and Potassium Sorbate (Perservatives), Wheat Starch,)", , , , , , ,Soy,Wheat,Gluten
TURKEY CLUB WRAP,"Turkey(Turkey breast, turkey broth, salt, dextrose, tapioca starch, carrageenan , sodium phosphate), Flour tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Ranch Dressing(Water, Vegetable Oil (Soybean Oil and/or Canola Oil), Buttermilk, Distilled Vinegar, Sugar, Salt, Garlic Juice, Contains 2% Or Less Of: Egg Yolk, Onion*, Garlic*, Natural Flavor, Lactic Acid, Xanthan Gum, Torula Yeast, Onion Juice, Citric Acid, Chives*, Spice), Romaine Lettuce, Tomato, Turkey Bacon(Turkey Bacon(Turkey (White Turkey, Mechanically Separated Turkey, Dark Turkey), Water, Sugar, Salt, contains 2% or less of Canola Oil, Sun Flower Oil, Natural Flavor, Sodium Erythorbate, Sodium Phosphate, Sodium Nitrite.))", , , , ,Egg,Milk,Soy,Wheat,Gluten
TURKEY CUTLET BRUSCHETTA,"Grilled Turkey Cutlet(Turkey, Garlic, Vegetable Oil, Rosemary, Black Pepper), Tomato Bruschetta Topping(Tomato, Red Onion, Vegetable Oil, Basil, Salt, Black Pepper, Garlic)", , , , , , , , , 
TURKEY FAJITA CIABATTA,"Ciabatta(ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, EXTRA VIRGIN OLIVE OIL, CONTAINS 2% OR LESS OF: SEA SALT, YEAST), Turkey (Turkey breast, turkey broth, salt, dextrose, tapioca starch, carrageenan , sodium phosphate), Fajita Vegetable Mix(Green Pepper, Yellow Onion, Red Pepper, Garlic, Cilantro, Southest Seasoning(Spices (sweet chili pepper, chipotle chili pepper, cayenne pepper, oregano, thyme, cumin, parsley, savory, marjoram, bay, basil, rosemary, mustard, coriander), garlic, onion, sugar, citric acid, orange peel, lime juice solids, lemon juice solids, carrot, modified food starch, natural chipotle pepper flavor, natural smoke flavor)), Tomato, Salsa(Tomatoes, Tomato Puree (Water, Tomato Paste), Bell Peppers, Onions, Distilled Vinegar, Salt, Dry Onion, Jalapeno Peppers, Dry Garlic, Xanthan Gum), Green Leaf Lettuce", , , , , , , ,Wheat,Gluten
TURKEY GRAVY,"Water, ROUX, BROWN(Butter, Flour), Turkey Base(Turkey Meat and Turkey Stock, Salt, Turkey Fat, Maltodextrin, Sugar, Hydrolyzed (corn and wheat gluten, soy) Protein, Yeast Extract, Natural Turkey Flavor (contains milk), Corn Oil, Natural Flavors, Potato Starch, Disodium Inosinate/Disodium Guanylate, Caramel Color, Soy Lecithin, Calcium Lactate, Lactic Acid. No ADDED MSG, other than that which naturally occurs in the hydrolyzed proteins and yeast extract), Black Pepper", , , , , ,Milk,Soy,Wheat,Gluten
TURKEY HOT DOG,"Turkey Hot Dog(Mechanically Separated Turkey, Water, Salt, Corn Syrup, Dextrose, Contains 2% or Less of paprika, Potassium Lactate, Smoke flavoring, Smoke diacetate, Sodium Erythorbate, sodium Nitrite, Sodium Phosphate, Spice and flavorings), Hot Dog Roll(Enriched Wheat Flour, Water, High Fructose Corn Syrup, Soybean Oil, Contains 2% or less of the following: Yeast, Salt, Wheat Gluten, Dough Conditioners (Mono & Diglycerides, Ethozylated Mono & Diglycerides, Sodium Stearoyl Lactylate, Ascorbic Acid, Calcium Peroxide, Polysorbate 60, Azodicarbonamide), Calcium Propionate (Preservative), Yeast Nutrients (Monocalcium Phosphate, Calcium Sulfate, Ammonium Sulfate).)", , , , , , ,Soy,Wheat,Gluten
TURKEY KALE SOUP,"Water, Brown Rice(Water, Brown Rice), Tomato, Kale, Roasted Turkey Breast(Turkey), Red Pepper, Carrot, Celery, Red Onion, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Parmesan Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Garlic, Vegetable Oil, Salt, Black Pepper, Poultry Seasoning(Thyme, Sage, Marjoram, Rosemary, Black Pepper, and Nutmeg.), Italian Seasoning(Herbs), Thyme, Bay Leaves", , , , , ,Milk,Soy,Wheat,Gluten
TURKEY PEPPER JACK PANINI,"Panini Bread(Enriched Wheat Flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Extra Virgin Olive Oil, Salt, Sugar, Yeast.), Turkey(Turkey breast, turkey broth, salt, dextrose, tapioca starch, carrageenan , sodium phosphate), Tomato, Black Bean & Roasted Corn Salsa(Black Beans, Roasted Corn(Corn, Vegetable Oil, Salt, Black Pepper), Lime Juice, Yellow Onion, Red Pepper, Jalapeno, Vegetable Oil, Cilantro, Cumin, Chili Powder, Salt, Garlic), Pepper Jack Cheese(Pasteurized Milk, Jalapeno Peppers, Cheese Culture, Salt, and Enzymes), American Cheese(Cultured pasteurized milk and skim milk, cream, milkfat, salt, sodium citrate, contains less than 2% of sodium phosphate, sorbic acid (preservative), actic acid, artificial color, enzymes, soy lecithin and soybean oil blend (antisticking agent). ), Red Onion, Vegetable Oil", , , , , ,Milk,Soy,Wheat,Gluten
TURKEY SALAD,"Turkey, Celery, Mayonnaise(Soybean Oil, Egg Yolk, Water, High Fructose Corn Syrup, Vinegar, Contains less than 2% of: salt, Spice, Calcium Disodium EDTA to protect flavor), Worcestershire Sauce(Distilled Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Sugar, Spices, Anchovies, Natural Flavor(contains soy) and Tamarind.), Celery Salt, Salt, Black Pepper",Fish, , , ,Egg, ,Soy, , 
TURKEY SAUSAGE & EGG PIZZA,"Pizza Dough(Enriched Unbleached Wheat Flour, Water, Yeast, High Fructose Corn Syrup, Contains less than 2% of the following: Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme), Scrambled Eggs(Egg(Eggs, Egg Whites, Salt, Xanthan Gum, Citric Acid, Annatoo (color), Artificial Butter Flavor (partially hydrogenated Soybean oil and Cotton seed oil, medium chain triglycerides and flavor).), Vegetable Oil, Salt, Black Pepper), American Cheese(Cultured pasteurized milk and skim milk, cream, milkfat, salt, sodium citrate, contains less than 2% of sodium phosphate, sorbic acid (preservative), actic acid, artificial color, enzymes, soy lecithin and soybean oil blend (antisticking agent). ), Turkey Sausage Link(Turkey Sausage(Turkey, Water, Contains 2% or less of the following: Salt, Dextrose, Spices, Sugar, BHT, Citric Acid, Stuffed in Beef Collagen Casing.)), Garlic Herb Oil(Vegetable Oil, Garlic, Oregano, Black Pepper)", , , , ,Egg,Milk,Soy,Wheat,Gluten
TURKEY SAUSAGE LINK,"Turkey Sausage(Turkey, Water, Contains 2% or less of the following: Salt, Dextrose, Spices, Sugar, BHT, Citric Acid, Stuffed in Beef Collagen Casing.)", , , , , , , , , 
TURKEY SAUSAGE PATTY,"Turkey Sausage(Boneless Turkey, Water, Contains 2% or less of the following: Salt, Dextrose, Spices, Sugar, BHT, Citric Acid)", , , , , , , , , 
TURKEY SOUP WITH BROWN RICE,"Water, Brown Rice(Water, Brown Rice), Tomato, Corn, Roasted Turkey Breast(Turkey), Celery, Yellow Onion, Green Pepper, Turkey Base(Turkey Meat and Turkey Stock, Salt, Turkey Fat, Maltodextrin, Sugar, Hydrolyzed (corn and wheat gluten, soy) Protein, Yeast Extract, Natural Turkey Flavor (contains milk), Corn Oil, Natural Flavors, Potato Starch, Disodium Inosinate/Disodium Guanylate, Caramel Color, Soy Lecithin, Calcium Lactate, Lactic Acid. No ADDED MSG, other than that which naturally occurs in the hydrolyzed proteins and yeast extract), Tomato Paste, Garlic, Vegetable Oil, Black Pepper, Basil, Bay Leaves", , , , , ,Milk,Soy, , 
TURKEY SUB,"Hoagie Roll(ENRICHED WHEAT FLOUR ( WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, YEAST, CONTAINS 2 % OR LESS OF THE FOLLOWING: SALT, HYDOGENATED COTTONSEED AND/OR SOYBEAN OIL, DOUGH CONDITIONERS (ASCORBIC ACID, ETHOXYLATED MONO& DIGLYCERIDES, MONO & DIGLYCERIDES, CALCIUM STEAROYL- 2 - LACTYLATE, ENZYMES POTASSIUM BROMATE, AZODICARBONAMIDE), RYE FLOUR, CORN FLOUR, SOY FLOUR, CALCIUM PROPINATE ( A PRESERVATIVE), ACETIC ACID, LACTIC ACID, CORNSTARCH, YEAST NUTRIENTS (CALCIUM SULFATE, MONOCALCIUM PHOSPHATE) VINEGAR), Turkey(Turkey breast, turkey broth, salt, dextrose, tapioca starch, carrageenan , sodium phosphate), Iceberg Lettuce, Tomato, Pickle Pepper Relish(Dille Pickle(CUCUMBERS, WATER, SALT, VINEGAR, CALCIUM CHLORIDE, SODIUM BENZOATE (AS APRESERVATIVE), NATURAL FLAVORINGS AND SPICES), Cherry Pepper), Red Onion, Red Wine Vinegar, Vegetable Oil, Oregano", , , , , , , ,Wheat,Gluten
TURKEY WITH GRAVY SANDWICH,"Hamburger Bun(Enriched Wheat Flour, Water, High Fructose Corn Syrup, Yeast, Soybean Oil, Wheat Gluten, Contains 2% or less of the following: Salt, Dough Conditioners (Monoglycerides, DATEM, Ascorbic Acid, Calcium Peroxide, Azodicarbonamide), yeast Nutrients (Monocalcium Phospate, Calcium Sulfate, Ammonium Sulfate), Calcium Propionate and Potassium Sorbate (Perservatives), Wheat Starch,), Roasted Turkey Breast(Turkey), Kosher Turkey Gravy(Water, ROUX, BROWN(Butter, Flour), Turkey Base(Turkey Meat and Turkey Stock, Salt, Turkey Fat, Maltodextrin, Sugar, Hydrolyzed (corn and wheat gluten, soy) Protein, Yeast Extract, Natural Turkey Flavor (contains milk), Corn Oil, Natural Flavors, Potato Starch, Disodium Inosinate/Disodium Guanylate, Caramel Color, Soy Lecithin, Calcium Lactate, Lactic Acid. No ADDED MSG, other than that which naturally occurs in the hydrolyzed proteins and yeast extract), Black Pepper), Cranberry Sauce(Cranberries, High Fructose Corn Syrup, Water, Corn Syrup and Citric Acid)", , , , , ,Milk,Soy,Wheat,Gluten
"TURKEY, HAM & BACON ON WHEATBERRY","Wheatberry Bread(ENRICHED WHEAT FLOUR (FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, BULGAR WHEAT, WHOLE WHEAT FLOUR, HIGH FRUCTOSE CORN SYRUP, HONEY, YEAST, WHEAT BRAN, WHEAT GLUTEN, SOYBEAN OIL, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, RAISIN JUICE CONCENTRATE, CALCIUM SULFATE, SODIUM STEAROYL LACTYLATE, MONOGLYCERIDES, ETHOXYLATED MONO- AND DIGLYCERIDES, CALCIUM PEROXIDE, SOY LECITHIN, CALCIUM PROPIONATE (TO PRESERVE FRESHNESS).~TOPPING: CRACKED WHEAT, OATS), Turkey (Turkey breast, turkey broth, salt, dextrose, tapioca starch, carrageenan , sodium phosphate), Dijon Ranch Dressing(Ranch Dressing(Vegetable oil (Soybean Canola), Water, Vinegar, Buttermilk Solids, Egg yolk, Salt, Garlic, Sugar, Onions, Spices, Natural Flavor, Xanthum Gum, Calcium Disodium EDTA), Dijon Mustard(Water, Vinegar, Mustard Seed, Salt, White Wine, Fruit Pectin, Citric Acid, Tartaric Acid, Sugar, Spice)), Ham  (Cured pork (pork, water, dextrose, salt, sodium erythorbate, sodium nitrite, sodium phosphate), Tomato, Bacon(Bacon(Cured with Water, Salt, Sugar, Sodium Phophates, Sodium Erythorbate, Sodium Nitrite)), Swiss Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Green Leaf Lettuce, Black Pepper", , , , ,Egg,Milk,Soy,Wheat,Gluten
TUSCAN BAGUETTE,"Baguette Bread(UNBLEACHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR), WATER, contains less than 2% of each of the following: SOUR CULTURE, SALT, YEAST, WHITE DEGERMINATED CORN MEAL, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), Grilled Portobello Mushroom(Portobellow Mushroom, Vegetable Oil, Garlic, Salt, Black Pepper), Provolone Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes), Pesto Sauce(Basil, Vegetable Oil, Parmesan Cheese(Pasteurized Part-Skim Milk, Cheese Culture, Salt, enzymes, powdered cellulose to prevent caking), Garlic), Olive Salad, Celery, Arugula, Yellow Onion, Vegetable Oil, Red Wine Vinegar, Capers, Basil, Black Pepper, Oregano, Black Pepper", , , , , ,Milk, ,Wheat,Gluten
TWISTER FRIES,"Twister Fries(Potatoes, Vegetable Oil (May Contain One or More of the Following: Canola Oil, Sunflower Oil, Cottonseed Oil, Palm Oil, Corn Oil, Soybean Oil), Enriched Bleached Flour (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Salt, Modified Food Starch, Spices, Corn Meal, Garlic Powder, Onion Powder, Leavening (Disodium Dihydrogen Pyrophosphate, Sodium Bicarbonate), Natural Flavor, Colored with Oleoresin Paprika, Dextrose)", , , , , , ,Soy,Wheat,Gluten
TWO-BEAN CHILI SOUP,"Water, White Rice(White Rice, Water), Tomato, Yellow Onion, Kidney Beans, Pinto Beans, Vegetable Oil, Beef Base(Roasted Beef and Concentrated Beef Stock, Autolyzed Yeast Extract, Maltodextrin, Cornstarch, Hydrolyzed Soy, Corn and Wheat Proteins, Carrot Puree, Natural Flavors, Dried Whey, 2% of less of caramel color, Disodium Inosinate/Disodium Guanylate, Salt, Corn Oil, Potato Starch, Spices and Coloring, Dextrose, Lactic Acid, Soy Lecithin.), Chili Powder, Jalapeno, Garlic, Cumin, Salt, Sugar, Cayenne Pepper", , , , , ,Milk,Soy,Wheat,Gluten
TWO-BEAN CHILI WITH BROWN RICE,"Water, Tomato, Brown Rice(Water, Brown Rice), Yellow Onion, Kidney Beans, Pinto Beans, Vegetable Oil, Beef Base(Roasted Beef and Concentrated Beef Stock, Autolyzed Yeast Extract, Maltodextrin, Cornstarch, Hydrolyzed Soy, Corn and Wheat Proteins, Carrot Puree, Natural Flavors, Dried Whey, 2% of less of caramel color, Disodium Inosinate/Disodium Guanylate, Salt, Corn Oil, Potato Starch, Spices and Coloring, Dextrose, Lactic Acid, Soy Lecithin.), Chili Powder, Jalapeno, Garlic, Cumin, Salt, Sugar, Cayenne Pepper", , , , , ,Milk,Soy,Wheat,Gluten
